[Regions]					
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
chr16:57937685-57937835	chr16	57937685	57937835		
chr16:57949073-57949273	chr16	57949100	57949245		
chr16:66547598-66547798	chr16	66547625	66547770		
chr16:66565197-66565397	chr16	66565221	66565398		
chr16:74752785-74752985	chr16	74752809	74752985		
chr16:75576396-75576596	chr16	75576420	75576596		
chr16:75589670-75589870	chr16	75589694	75589870		
chr16:81348721-81348921	chr16	81348745	81348921		
chr16:81391436-81391636	chr16	81391460	81391636		
chr16:88499805-88500005	chr16	88499832	88499977		
chr16:88503418-88503568	chr16	88503418	88503568		
chr16:88700552-88712302	chr16	88704248	88704464		
chr16:88700552-88712302	chr16	88706792	88707008		
chr16:88700552-88712302	chr16	88711736	88711952		
chr16:88712482-88712722	chr16	88712481	88712601		
chr16:88713077-88713327	chr16	88713077	88713327		
chr16:88713440-88713652	chr16	88713464	88713652		
chr16:88713986-88714236	chr16	88713986	88714236		
chr16:88714410-88714611	chr16	88714434	88714611		
chr16:88714678-88714928	chr16	88714678	88714928		
chr16:88715759-88716009	chr16	88715759	88716009		
chr16:88716600-88716850	chr16	88716600	88716850		
chr16:88717244-88717484	chr16	88717243	88717363		
chr16:88717664-88729414	chr16	88720280	88720496		
chr16:88717664-88729414	chr16	88722512	88722752		
chr16:88717664-88729414	chr16	88725416	88725632		
chr16:89211619-89211819	chr16	89211646	89211791		
chr16:89761316-89761517	chr16	89761343	89761489		
chr16:89805002-89805202	chr16	89805029	89805218		
chr16:89805284-89805484	chr16	89805308	89805484		
chr16:89797158-89808908	chr16	89806518	89806734		
chr16:89807157-89807359	chr16	89807184	89807331		
chr16:89797158-89808908	chr16	89807358	89807574		
chr16:89797158-89808908	chr16	89808198	89808414		
chr16:89809088-89809328	chr16	89809087	89809207		
chr16:89809456-89809706	chr16	89809456	89809706		
chr16:89811294-89811544	chr16	89811294	89811544		
chr16:89812921-89813171	chr16	89812921	89813388		
chr16:89814218-89814468	chr16	89814218	89814362		
chr16:89814997-89815247	chr16	89814997	89815247		
chr16:89816098-89816348	chr16	89816098	89816348		
chr16:89817838-89818088	chr16	89817862	89818088		
chr16:89818510-89818750	chr16	89818509	89818629		
chr16:89818930-89830680	chr16	89823970	89824186		
chr16:89818930-89830680	chr16	89824930	89825146		
chr16:89818930-89830680	chr16	89826394	89826610		
chr16:89831199-89831399	chr16	89831223	89831399		
chr16:89833476-89833676	chr16	89833503	89833648		
chr16:89836922-89837122	chr16	89836949	89837094		
chr16:89865474-89865677	chr16	89865501	89865649		
chr16:89882184-89882384	chr16	89882208	89882384		
chr16:89882859-89883059	chr16	89882859	89883059		
chr17:435983-436183	chr17	436010	436155		
chr17:465638-465838	chr17	465665	465810		
chr17:3386691-3386891	chr17	3386715	3386891		
chr17:3397602-3397802	chr17	3397629	3397774		
chr17:3402194-3402394	chr17	3402221	3402454		
chr17:3494228-3504228	chr17	3500612	3500852		
chr17:3494228-3504228	chr17	3501428	3501668		
chr17:3494228-3504228	chr17	3503396	3503636		
chr17:3504107-3504349	chr17	3504107	3504349		
chr17:3504228-3561460	chr17	3504492	3504732		
chr17:3504228-3561460	chr17	3511956	3512196		
chr17:3504228-3561460	chr17	3524124	3524364		
chr17:3504228-3561460	chr17	3531132	3531372		
chr17:3504228-3561460	chr17	3539076	3539316		
chr17:3504228-3561460	chr17	3548172	3548412		
chr17:3504228-3561460	chr17	3557148	3557388		
chr17:3559749-3560095	chr17	3559749	3560095		
chr17:3561208-3561408	chr17	3561232	3561581		
chr17:3561460-3571460	chr17	3561868	3562108		
chr17:3561460-3571460	chr17	3562732	3562972		
chr17:3563089-3563289	chr17	3563113	3563289		
chr17:3561460-3571460	chr17	3563501	3563788		
chr17:4802229-4802651	chr17	4802229	4802651		
chr17:4804109-4804312	chr17	4804133	4804312		
chr17:4804354-4804554	chr17	4804378	4804554		
chr17:4805142-4805342	chr17	4805166	4805342		
chr17:4805818-4806018	chr17	4805680	4805990		
chr17:4907760-4907960	chr17	4907784	4907960		
chr17:4925467-4925667	chr17	4925491	4925667		
chr17:6329001-6329201	chr17	6329025	6329201		
chr17:6329979-6330179	chr17	6330003	6330179		
chr17:6337200-6337404	chr17	6337224	6337404		
chr17:7123343-7123543	chr17	7123370	7123515		
chr17:7123878-7124078	chr17	7123902	7124078		
chr17:7124167-7124367	chr17	7124191	7124367		
chr17:7125185-7125385	chr17	7125212	7125357		
chr17:7125422-7125622	chr17	7125449	7125645		
chr17:7125901-7126101	chr17	7125925	7126101		
chr17:7126370-7126570	chr17	7126397	7126542		
chr17:7127930-7128130	chr17	7127954	7128130		
chr17:7487082-7487282	chr17	7487106	7487282		
chr17:7489212-7489412	chr17	7489236	7489412		
chr17:7489963-7490163	chr17	7489987	7490163		
chr17:7490382-7490582	chr17	7490406	7490582		
chr17:7906654-7907158	chr17	7906654	7907158		
chr17:7910280-7910480	chr17	7910304	7910480		
chr17:7915703-7915903	chr17	7915727	7915903		
chr17:7916336-7916536	chr17	7916363	7916508		
chr17:7917137-7917337	chr17	7917161	7917337		
chr17:7917919-7918318	chr17	7917919	7918318		
chr17:9469567-9481317	chr17	9478759	9478975		
chr17:9469567-9481317	chr17	9480943	9481159		
chr17:9481497-9481737	chr17	9481496	9481616		
chr17:9489529-9489769	chr17	9489528	9489648		
chr17:9489949-9501699	chr17	9489949	9490165		
chr17:9489949-9501699	chr17	9493909	9494125		
chr17:10436545-10436745	chr17	10436572	10436717		
chr17:10446988-10447138	chr17	10446988	10447138		
chr17:18022387-18022588	chr17	18022414	18022560		
chr17:18023262-18023412	chr17	18023262	18023412		
chr17:18034737-18034937	chr17	18034737	18034937		
chr17:18035725-18035875	chr17	18035725	18035875		
chr17:18052814-18052964	chr17	18052814	18052964		
chr17:18054707-18054857	chr17	18054707	18054857		
chr17:18057072-18057272	chr17	18057072	18057272		
chr17:18057928-18058128	chr17	18057928	18058128		
chr17:18058464-18058614	chr17	18058464	18058614		
chr17:18059416-18059616	chr17	18059443	18059676		
chr17:18060166-18060366	chr17	18060166	18060366		
chr17:18061042-18061242	chr17	18061042	18061242		
chr17:18069648-18069848	chr17	18069648	18069848		
chr17:26732278-26732478	chr17	26732305	26732450		
chr17:37829258-37829458	chr17	37829282	37829458		
chr17:39739442-39739673	chr17	39739442	39739673		
chr17:39739924-39740124	chr17	39739951	39740206		
chr17:39742612-39742789	chr17	39742612	39742789		
chr17:39973274-39973559	chr17	39973274	39973559		
chr17:39977113-39977372	chr17	39977113	39977372		
chr17:40695945-40696145	chr17	40695969	40696145		
chr17:40842841-40842991	chr17	40842841	40842991		
chr17:41052872-41053072	chr17	41052896	41053072		
chr17:41055865-41056065	chr17	41055889	41056065		
chr17:41059478-41059679	chr17	41059502	41059679		
chr17:41061270-41061535	chr17	41061270	41061535		
chr17:41062917-41063508	chr17	41062917	41063508		
chr17:42153055-42153255	chr17	42153059	42153236		
chr17:42453428-42453628	chr17	42453452	42453628		
chr17:42455778-42455978	chr17	42455802	42455978		
chr17:42461835-42462035	chr17	42461859	42462035		
chr17:42462974-42463188	chr17	42463001	42463160		
chr17:42466645-42466845	chr17	42466669	42466845		
chr17:45361775-45361975	chr17	45361799	45361975		
chr17:45369760-45369961	chr17	45369784	45369961		
chr17:45362757-45374507	chr17	45372069	45372285		
chr17:45362757-45374507	chr17	45372909	45373125		
chr17:45362757-45374507	chr17	45374301	45374507		
chr17:45374687-45374927	chr17	45374686	45374806		
chr17:45375527-45375777	chr17	45375527	45375777		
chr17:45376658-45376908	chr17	45376658	45376908		
chr17:45377767-45378017	chr17	45377767	45378017		
chr17:45378570-45378820	chr17	45378570	45378820		
chr17:45380019-45380269	chr17	45380019	45380269		
chr17:45380671-45380921	chr17	45380671	45380921		
chr17:45381577-45381827	chr17	45381577	45381827		
chr17:45382458-45382708	chr17	45382458	45382708		
chr17:45383014-45383264	chr17	45383014	45383158		
chr17:45384426-45384676	chr17	45384546	45384676		
chr17:45384745-45384985	chr17	45384744	45384864		
chr17:45385165-45396915	chr17	45385525	45385741		
chr17:45385165-45396915	chr17	45386701	45386917		
chr17:45387402-45387602	chr17	45387426	45387602		
chr17:45385165-45396915	chr17	45387757	45387973		
chr17:56285821-56286021	chr17	56285845	56286021		
chr17:56292045-56292245	chr17	56292069	56292245		
chr17:61995015-61995215	chr17	61995042	61995187		
chr17:61995710-61995910	chr17	61995734	61995910		
chr17:66303667-66303867	chr17	66303694	66303839		
chr17:66533621-66533821	chr17	66533648	66533793		
chr17:72305384-72305584	chr17	72305411	72305556		
chr17:72306228-72306378	chr17	72306228	72306378		
chr17:72310159-72310359	chr17	72310159	72310359		
chr17:72916626-72916826	chr17	72916650	72916826		
chr17:73279490-73279690	chr17	73279490	73279690		
chr17:73732984-73744734	chr17	73740544	73740760		
chr17:73732984-73744734	chr17	73741984	73742200		
chr17:73732984-73744734	chr17	73743976	73744192		
chr17:73744934-73745135	chr17	73744934	73745226		
chr17:73745034-73747312	chr17	73745658	73747312		
chr17:73747612-73759362	chr17	73748644	73748860		
chr17:73747612-73759362	chr17	73753756	73753972		
chr17:73747612-73759362	chr17	73755724	73755940		
chr17:73836487-73836687	chr17	73836487	73836687		
chr17:74536187-74536387	chr17	74536214	74536359		
chr17:78078625-78078826	chr17	78078649	78078826		
chr17:78079571-78079771	chr17	78079595	78079771		
chr17:78081279-78081479	chr17	78081303	78081479		
chr17:78081536-78081736	chr17	78081560	78081736		
chr17:78082097-78082297	chr17	78082034	78082394		
chr17:78082411-78082611	chr17	78082438	78082583		
chr17:78084652-78084852	chr17	78084676	78084852		
chr17:78086621-78086828	chr17	78086645	78086828		
chr17:78091423-78091623	chr17	78091447	78091623		
chr17:78091970-78092170	chr17	78091994	78092170		
chr17:78184362-78184629	chr17	78184362	78184739		
chr17:78185907-78186107	chr17	78185931	78186107		
chr17:78187551-78187751	chr17	78187575	78187751		
chr17:78187990-78188190	chr17	78188014	78188190		
chr17:78188404-78188604	chr17	78188431	78188576		
chr17:78188755-78189020	chr17	78188755	78189020		
chr17:79618574-79618774	chr17	79618601	79618746		
chr17:79826749-79826949	chr17	79826776	79826921		
chr17:80828104-80828304	chr17	80828131	80828276		
chr17:80861207-80861407	chr17	80861231	80861407		
chr17:80887005-80887205	chr17	80887029	80887205		
chr18:21113227-21113559	chr18	21113227	21113559		
chr18:21114344-21114544	chr18	21114368	21114544		
chr18:21115343-21115664	chr18	21115343	21115664		
chr18:21116622-21116822	chr18	21116646	21116822		
chr18:21118412-21118675	chr18	21118412	21118675		
chr18:21119690-21119890	chr18	21119714	21119890		
chr18:21121264-21121466	chr18	21121288	21121466		
chr18:21124266-21124466	chr18	21124290	21124466		
chr18:21125012-21125212	chr18	21125036	21125212		
chr18:21134623-21134938	chr18	21134623	21134938		
chr18:21136222-21136422	chr18	21136218	21136395		
chr18:21152038-21152238	chr18	21152062	21152238		
chr18:21478708-21478909	chr18	21478732	21478909		
chr18:21487503-21487703	chr18	21487527	21487703		
chr18:21496438-21496638	chr18	21496465	21496610		
chr18:21530023-21530223	chr18	21530047	21530223		
chr18:28906443-28906643	chr18	28906467	28906643		
chr18:28909777-28909977	chr18	28909804	28909949		
chr18:28923828-28924028	chr18	28923852	28924028		
chr18:43456157-43456357	chr18	43456181	43456357		
chr18:43459049-43459249	chr18	43459073	43459249		
chr18:43496010-43496210	chr18	43496034	43496210		
chr18:43534261-43534461	chr18	43534288	43534433		
chr18:44065010-44065160	chr18	44065010	44065160		
chr18:44104597-44104797	chr18	44104621	44104797		
chr18:55315703-55315903	chr18	55315727	55315903		
chr18:55322403-55322603	chr18	55322427	55322603		
chr18:59763035-59763235	chr18	59763062	59763207		
chr18:59814154-59814354	chr18	59814178	59814354		
chr18:60020220-60031970	chr18	60029868	60030084		
chr18:60020220-60031970	chr18	60030924	60031140		
chr18:60020220-60031970	chr18	60031764	60031970		
chr18:60032270-60034161	chr18	60032462	60033062		
chr18:60032270-60034161	chr18	60033326	60033494		
chr18:60032270-60034161	chr18	60033854	60034118		
chr18:60034461-60046211	chr18	60035757	60035973		
chr18:60034461-60046211	chr18	60036669	60036885		
chr18:60034461-60046211	chr18	60037605	60037821		
chr18:71930500-71930700	chr18	71930524	71930700		
chr19:3590086-3590286	chr19	3590086	3590230		
chr19:3653352-3653552	chr19	3653379	3653524		
chr19:5695969-5696169	chr19	5695993	5696169		
chr19:5903518-5903718	chr19	5903545	5903690		
chr19:7125373-7125573	chr19	7125397	7125573		
chr19:7119575-7131325	chr19	7125743	7125959		
chr19:7119575-7131325	chr19	7126703	7126919		
chr19:7119575-7131325	chr19	7129103	7129319		
chr19:7131625-7132870	chr19	7131985	7132609		
chr19:7133170-7144920	chr19	7134202	7134418		
chr19:7133170-7144920	chr19	7135042	7135258		
chr19:7133170-7144920	chr19	7136170	7136386		
chr19:7184344-7184544	chr19	7184368	7184544		
chr19:7267741-7267941	chr19	7267768	7267913		
chr19:7574713-7586463	chr19	7582777	7582993		
chr19:7574713-7586463	chr19	7584145	7584361		
chr19:7574713-7586463	chr19	7585993	7586209		
chr19:7586643-7586883	chr19	7586642	7586762		
chr19:7587463-7587713	chr19	7587463	7587713		
chr19:7587952-7588202	chr19	7587952	7588202		
chr19:7588314-7588564	chr19	7588314	7588564		
chr19:7589274-7589524	chr19	7589274	7589490		
chr19:7589832-7590082	chr19	7589832	7590082		
chr19:7591286-7591536	chr19	7591286	7591526		
chr19:7591545-7591745	chr19	7591593	7591868		
chr19:7592385-7592635	chr19	7592385	7592635		
chr19:7592934-7593174	chr19	7592933	7593053		
chr19:7593469-7593669	chr19	7593496	7593641		
chr19:7593959-7594159	chr19	7593910	7594131		
chr19:7593354-7605104	chr19	7594506	7594722		
chr19:7593354-7605104	chr19	7595394	7595610		
chr19:7593354-7605104	chr19	7596906	7597122		
chr19:10426597-10426747	chr19	10426597	10426747		
chr19:11685870-11686131	chr19	11685870	11686131		
chr19:11687495-11687695	chr19	11687522	11687667		
chr19:13002859-13003059	chr19	13002883	13003059		
chr19:13004368-13004568	chr19	13004395	13004540		
chr19:13007131-13007331	chr19	13007155	13007331		
chr19:13007648-13007885	chr19	13007648	13007885		
chr19:13008502-13008739	chr19	13008502	13008739		
chr19:13010200-13010444	chr19	13010200	13010444		
chr19:14019432-14031182	chr19	14020512	14020728		
chr19:14019432-14031182	chr19	14024496	14024712		
chr19:14019432-14031182	chr19	14030544	14030760		
chr19:14031362-14031602	chr19	14031361	14031481		
chr19:14031519-14031769	chr19	14031519	14031769		
chr19:14032334-14032584	chr19	14032334	14032454		
chr19:14032577-14032827	chr19	14032649	14032793		
chr19:14034387-14034627	chr19	14034010	14034506		
chr19:14034807-14046557	chr19	14037543	14037759		
chr19:14034807-14046557	chr19	14041959	14042175		
chr19:14034807-14046557	chr19	14044215	14044431		
chr19:15648253-15648453	chr19	15648280	15648425		
chr19:17943164-17943314	chr19	17943164	17943314		
chr19:18979314-18979554	chr19	18979314	18979554		
chr19:33882150-33882350	chr19	33882174	33882350		
chr19:33953838-33954038	chr19	33953862	33954038		
chr19:33954812-33955012	chr19	33954839	33954984		
chr19:36321858-36322058	chr19	36321882	36322058		
chr19:36322160-36322360	chr19	36322184	36322360		
chr19:36334957-36335213	chr19	36334957	36335213		
chr19:36336521-36336721	chr19	36336545	36336721		
chr19:36339471-36339671	chr19	36339498	36339643		
chr19:36341198-36341442	chr19	36341198	36341442		
chr19:36341774-36341976	chr19	36341798	36341976		
chr19:36342411-36342612	chr19	36342435	36342612		
chr19:36499069-36499270	chr19	36499096	36499242		
chr19:38943480-38943680	chr19	38943507	38943652		
chr19:38958234-38958434	chr19	38958258	38958434		
chr19:39001246-39001446	chr19	39001270	39001446		
chr19:39002813-39003013	chr19	39002837	39003013		
chr19:39006695-39006895	chr19	39006722	39006867		
chr19:39051743-39051963	chr19	39051743	39051963		
chr19:39406846-39407046	chr19	39406873	39407018		
chr19:39907406-39907606	chr19	39907406	39907606		
chr19:39976110-39976501	chr19	39976110	39976501		
chr19:39978638-39978838	chr19	39978662	39978838		
chr19:39991198-39991398	chr19	39991225	39991370		
chr19:39993544-39993748	chr19	39993568	39993748		
chr19:41916502-41916702	chr19	41916526	41916702		
chr19:41928040-41928314	chr19	41928040	41928314		
chr19:41928470-41928717	chr19	41928466	41928717		
chr19:45208801-45209001	chr19	45208828	45208973		
chr19:45855509-45855709	chr19	45855536	45855681		
chr19:45855960-45856160	chr19	45855984	45856160		
chr19:45888727-45888927	chr19	45888754	45888899		
chr19:46056875-46057092	chr19	46056875	46057092		
chr19:46057070-46057270	chr19	46057097	46057242		
chr19:47258767-47258967	chr19	47258794	47258939		
chr19:48806191-48806391	chr19	48806215	48806391		
chr19:50321614-50321814	chr19	50321641	50321786		
chr19:50411793-50411993	chr19	50411820	50411965		
chr19:55648405-55648608	chr19	55648432	55648580		
chr20:3065169-3065319	chr20	3065169	3065319		
chr20:3180887-3181087	chr20	3180914	3181059		
chr20:6088179-6088379	chr20	6088203	6088379		
chr20:6099965-6100168	chr20	6099989	6100168		
chr20:6090901-6102651	chr20	6100741	6100957		
chr20:6090901-6102651	chr20	6101581	6101797		
chr20:6090901-6102651	chr20	6102445	6102651		
chr20:6102951-6104902	chr20	6102951	6104391		
chr20:6102951-6104902	chr20	6104439	6104902		
chr20:6105202-6116952	chr20	6105202	6105418		
chr20:6105202-6116952	chr20	6106042	6106258		
chr20:6105202-6116952	chr20	6107194	6107410		
chr20:13789419-13789619	chr20	13789446	13789591		
chr20:18496239-18496439	chr20	18496266	18496411		
chr20:18534940-18535090	chr20	18534940	18535090		
chr20:19956325-19956475	chr20	19956325	19956475		
chr20:21117004-21117204	chr20	21117031	21117176		
chr20:35540812-35541012	chr20	35540836	35541012		
chr20:35555531-35555732	chr20	35555529	35555705		
chr20:35563471-35563682	chr20	35563495	35563682		
chr20:35565041-35576791	chr20	35572817	35573033		
chr20:35565041-35576791	chr20	35573825	35574041		
chr20:35565041-35576791	chr20	35575505	35575721		
chr20:35576971-35577211	chr20	35576970	35577090		
chr20:35578902-35579152	chr20	35578902	35579152		
chr20:35579600-35579850	chr20	35579600	35579850		
chr20:35579943-35580193	chr20	35579943	35580193		
chr20:35580721-35580971	chr20	35580721	35580971		
chr20:35583395-35583645	chr20	35583525	35583645		
chr20:35583788-35584038	chr20	35583788	35584038		
chr20:35586108-35586348	chr20	35586107	35586227		
chr20:35586528-35598278	chr20	35587272	35587488		
chr20:35586528-35598278	chr20	35589168	35589384		
chr20:35586528-35598278	chr20	35592096	35592312		
chr20:43251182-43251382	chr20	43251206	43251382		
chr20:43251447-43251647	chr20	43251471	43251647		
chr20:44048755-44048955	chr20	44048779	44048955		
chr20:44054193-44054393	chr20	44054217	44054393		
chr20:44639479-44639719	chr20	44639503	44639719		
chr20:47545818-47557568	chr20	47549658	47549874		
chr20:47545818-47557568	chr20	47556594	47556810		
chr20:47557748-47557988	chr20	47557747	47557867		
chr20:47567807-47568057	chr20	47567807	47568057		
chr20:47582328-47582578	chr20	47582328	47582578		
chr20:47592525-47592775	chr20	47592525	47592837		
chr20:47607534-47607784	chr20	47607534	47607784		
chr20:47626736-47626986	chr20	47626736	47626986		
chr20:47641820-47642070	chr20	47641820	47642070		
chr20:47645115-47645355	chr20	47645114	47645234		
chr20:47645535-47657285	chr20	47645535	47645751		
chr20:47645535-47657285	chr20	47648463	47648679		
chr20:56136501-56136701	chr20	56136528	56136673		
chr20:62319018-62319218	chr20	62319042	62319218		
chr20:62321414-62321614	chr20	62321438	62321614		
chr20:62324253-62324664	chr20	62324253	62324664		
chr20:62326872-62327072	chr20	62326899	62327044		
chr21:33974509-33974709	chr21	33974536	33974681		
chr21:34048537-34060287	chr21	34058017	34058233		
chr21:34048537-34060287	chr21	34059697	34059913		
chr21:34060467-34060707	chr21	34060466	34060586		
chr21:34061266-34061516	chr21	34061266	34061516		
chr21:34062728-34062978	chr21	34062752	34062944		
chr21:34063945-34064195	chr21	34063945	34064195		
chr21:34064874-34065124	chr21	34064874	34065114		
chr21:34066454-34066704	chr21	34066454	34066704		
chr21:34067479-34067719	chr21	34067478	34067598		
chr21:34067899-34079649	chr21	34068787	34069003		
chr21:34067899-34079649	chr21	34070923	34071139		
chr21:43796557-43796764	chr21	43796584	43796736		
chr21:43800185-43800385	chr21	43800209	43800385		
chr21:44473901-44474119	chr21	44473901	44474119		
chr21:44478941-44479141	chr21	44478965	44479152		
chr21:44482354-44482554	chr21	44482378	44482554		
chr21:44482998-44483198	chr21	44482998	44483284		
chr21:44483953-44484153	chr21	44483977	44484153		
chr21:45705833-45706033	chr21	45705857	45706033		
chr21:45706454-45706654	chr21	45706478	45706654		
chr21:45709556-45709756	chr21	45709580	45709756		
chr21:45710965-45711177	chr21	45710989	45711177		
chr21:45712843-45713044	chr21	45712867	45713044		
chr21:45919661-45919861	chr21	45919688	45919833		
chr21:47786773-47786983	chr21	47786797	47786983		
chr21:47808556-47808756	chr21	47808583	47808728		
chr22:17662724-17662874	chr22	17662724	17662874		
chr22:17672598-17672748	chr22	17672598	17672748		
chr22:17687895-17688045	chr22	17687895	17688045		
chr22:17690329-17690529	chr22	17690355	17690505		
chr22:19163634-19163834	chr22	19163658	19163834		
chr22:19164025-19164225	chr22	19164049	19164225		
chr22:19165192-19165392	chr22	19165219	19165364		
chr22:21213521-21213721	chr22	21213548	21213693		
chr22:24919486-24919686	chr22	24919486	24919686		
chr22:29521299-29521499	chr22	29521326	29521471		
chr22:38120229-38120379	chr22	38120229	38120379		
chr22:38121543-38121693	chr22	38121543	38121693		
chr22:38508436-38508636	chr22	38508463	38508608		
chr22:38509526-38509728	chr22	38509553	38509700		
chr22:38511469-38511669	chr22	38511493	38511669		
chr22:38516814-38517014	chr22	38516838	38517014		
chr22:38528775-38528975	chr22	38528799	38528975		
chr22:38536018-38536218	chr22	38536042	38536218		
chr22:41903857-41904057	chr22	41903881	41904057		
chr22:43015800-43016000	chr22	43015824	43016000		
chr22:46733747-46733897	chr22	46733747	46733897		
chr22:46746134-46746293	chr22	46746134	46746293		
chr22:46747988-46748235	chr22	46747988	46748235		
chr22:46749651-46749801	chr22	46749651	46749801		
chr22:50518720-50518920	chr22	50518740	50518916		
chr22:50523056-50523256	chr22	50523083	50523228		
chr22:50962164-50962364	chr22	50962188	50962364		
chr22:50964967-50965167	chr22	50964994	50965139		
chr22:50966924-50967124	chr22	50966951	50967096		
chr22:51063720-51063920	chr22	51063744	51063920		
chr22:51063981-51064181	chr22	51063943	51064203		
chr22:51064524-51064724	chr22	51064548	51064724		
chr22:51064946-51065146	chr22	51064970	51065146		
chr22:51065493-51065867	chr22	51065270	51066261		
chrX:2824707-2824907	chrX	2824734	2824879		
chrX:11314873-11315073	chrX	11314900	11315045		
chrX:11316288-11316490	chrX	11316315	11316462		
chrX:11316571-11316828	chrX	11316571	11316828		
chrX:30872872-30873122	chrX	30872872	30873122		
ENST00000481143	chrX	31137270	31137447		
NM_004023	chrX	31139917	31140107		
NM_004023	chrX	31144630	31144836		
chrX:31144986-31151976	chrX	31144986	31145202		
chrX:31144986-31151976	chrX	31151610	31151826		
NM_004023	chrX	31152126	31152339		
chrX:31152489-31164140	chrX	31153137	31153353		
chrX:31152489-31164140	chrX	31163601	31163817		
NM_004023	chrX	31164290	31164580		
NM_004023	chrX	31165299	31165638		
chrX:31165788-31187337	chrX	31165788	31166004		
chrX:31165788-31187337	chrX	31187124	31187337		
NM_004023	chrX	31187487	31187682		
chrX:31187832-31190217	chrX	31187832	31188048		
chrX:31187832-31190217	chrX	31190016	31190217		
NM_004023	chrX	31190367	31190572		
chrX:31190722-31191473	chrX	31191274	31191473		
NM_004023	chrX	31191623	31191792		
chrX:31191942-31195813	chrX	31191942	31192158		
chrX:31191942-31195813	chrX	31195614	31195813		
NM_004023	chrX	31195963	31196154		
NM_004023	chrX	31196695	31197004		
chrX:31197154-31198258	chrX	31198042	31198258		
NM_004023	chrX	31198408	31198591		
chrX:31198741-31200671	chrX	31198741	31198957		
chrX:31198741-31200671	chrX	31200397	31200613		
NM_004023	chrX	31200821	31201066		
chrX:31201216-31221900	chrX	31201216	31201432		
chrX:31201216-31221900	chrX	31221688	31221900		
NM_004023	chrX	31222050	31222271		
chrX:31222421-31224516	chrX	31222421	31222637		
chrX:31222421-31224516	chrX	31224317	31224516		
NM_004023	chrX	31224666	31224846		
chrX:31224996-31227386	chrX	31224996	31225212		
chrX:31224996-31227386	chrX	31227180	31227386		
NM_004023	chrX	31227536	31227888		
chrX:31228038-31241000	chrX	31228038	31228254		
chrX:31228038-31241000	chrX	31240806	31241000		
NM_004023	chrX	31241150	31241353		
chrX:31241503-31278849	chrX	31242007	31242223		
chrX:31270235-31270475	chrX	31270234	31270354		
chrX:31241503-31278849	chrX	31278655	31278849		
NM_004023	chrX	31278999	31279166		
chrX:31279316-31341531	chrX	31279316	31279532		
NM_004023	chrX	31284830	31285004		
chrX:31279316-31341531	chrX	31341332	31341531		
NM_004023	chrX	31341681	31341866		
chrX:31342016-31366472	chrX	31342016	31342232		
NM_004023	chrX	31366622	31366830		
chrX:31366980-31462403	chrX	31366980	31367196		
chrX:31366980-31462403	chrX	31461828	31462044		
NM_004023	chrX	31462553	31462840		
chrX:31462990-31495983	chrX	31463518	31463734		
chrX:31462990-31495983	chrX	31495774	31495983		
NM_004023	chrX	31496133	31496253		
NM_004023	chrX	31496270	31496556		
NM_004023	chrX	31496990	31497222		
chrX:31497372-31514738	chrX	31497372	31497588		
chrX:31497372-31514738	chrX	31513332	31513548		
NM_004023	chrX	31514888	31515128		
chrX:31515278-31525262	chrX	31515278	31515494		
chrX:31515278-31525262	chrX	31525046	31525262		
NM_004023	chrX	31525412	31525597		
chrX:31525747-31645551	chrX	31525747	31525963		
NM_004023	chrX	31526296	31526556		
chrX:31525747-31645551	chrX	31645339	31645551		
NM_004023	chrX	31645701	31646026		
chrX:31646176-31675971	chrX	31646176	31646392		
chrX:31646176-31675971	chrX	31675768	31675971		
NM_004023	chrX	31676121	31676298		
chrX:31676448-31697320	chrX	31676448	31676664		
NM_004023	chrX	31697470	31697698		
chrX:31697848-31747572	chrX	31747360	31747572		
NM_004023	chrX	31747722	31747927		
chrX:31748077-31791898	chrX	31748077	31748293		
chrX:31748077-31791898	chrX	31791685	31791898		
NM_004023	chrX	31792048	31792332		
chrX:31792482-31837846	chrX	31792482	31792698		
chrX:31792482-31837846	chrX	31837362	31837578		
NM_004023	chrX	31837996	31838240		
chrX:31838390-31854603	chrX	31854398	31854603		
NM_004023	chrX	31854753	31854964		
chrX:31855114-31893164	chrX	31855114	31855330		
chrX:31855114-31893164	chrX	31892554	31892770		
NM_004023	chrX	31893314	31893492		
chrX:31893642-31947455	chrX	31893642	31893858		
chrX:31893642-31947455	chrX	31947258	31947455		
NM_004023	chrX	31947605	31947915		
chrX:31948065-31950012	chrX	31948065	31948281		
chrX:31948065-31950012	chrX	31949721	31949937		
NM_004023	chrX	31950162	31950571		
chrX:31950355-31986390	chrX	31985227	31985443		
chrX:31986720-32235001	chrX	31986187	31986936		
chrX:31986720-32235001	chrX	31987560	31987776		
chrX:31986720-32235001	chrX	32234808	32235188		
chrX:32235338-32305472	chrX	32235338	32235554		
chrX:32235338-32305472	chrX	32305274	32305472		
NM_004012	chrX	32305622	32305818		
chrX:32305968-32328033	chrX	32308560	32308776		
chrX:32305968-32328033	chrX	32327832	32328033		
NM_004012	chrX	32328183	32328403		
chrX:32328553-32360004	chrX	32328553	32328769		
chrX:32328553-32360004	chrX	32359801	32360004		
NM_004012	chrX	32360154	32360486		
NM_004012	chrX	32360857	32361026		
NM_004012	chrX	32361243	32361423		
chrX:32361573-32363898	chrX	32361573	32361789		
chrX:32361573-32363898	chrX	32363685	32363898		
NM_004012	chrX	32364048	32364233		
